bufferSize;packetLength;trafficPattern;packetInjectionRate;Average latency;Average latency (cycles);Minimum latency;Minimum latency (cycles);Maximum latency;Maximum latency (cycles);Average hop count;Minimum hop count;Maximum hop count;Total sent flits;Total received flits;Total sent packets;Total received packets;Total injected packets;Simulated time;Simulated clock cycles;Delta cycles;Total flits at wrong Dest;Total modified flits (Router);Total modified flits (NI);Total dropped flits;Total ARQ sent;Total ACK sent;Total Retransmissions;Single Retransmissions ARQ;Multi Retransmissions ARQ;Number Flits in FlitBuffer;Acceptance Rate;Information Gain;Residual Error Probability;Residual Error Prob (Flits);
116;112;TrafficPattern::Bitcomplement;0.001;14937 ns;1493;6840 ns;684;19380 ns;1938;6;4;8;8960;8512;80;76;80;300 us;30000;71105;0;0;0;0;0;0;0;0;0;105;0.112;1;0.05;0.0382813;
116;116;TrafficPattern::Bitcomplement;0.001;15198 ns;1519;7080 ns;708;19700 ns;1970;6;4;8;9280;8816;80;76;80;300 us;30000;73158;0;0;0;0;0;0;0;0;0;73;0.116;1;0.05;0.0421336;
116;120;TrafficPattern::Bitcomplement;0.001;15459 ns;1545;7320 ns;732;20020 ns;2002;6;4;8;9600;9120;80;76;80;300 us;30000;76093;0;0;0;0;0;0;0;0;0;41;0.12;1;0.05;0.0457292;
116;124;TrafficPattern::Bitcomplement;0.001;15720 ns;1572;7560 ns;756;20340 ns;2034;6;4;8;9920;9424;80;76;80;300 us;30000;76815;0;0;0;0;0;0;0;0;0;9;0.124;1;0.05;0.0490927;
116;128;TrafficPattern::Bitcomplement;0.001;16080 ns;1608;7800 ns;780;20660 ns;2066;6;4;8;10240;10240;80;80;80;300 us;30000;77793;0;0;0;0;0;0;0;0;0;0;0.128;1;0;0;
120;8;TrafficPattern::Bitcomplement;0.001;10800 ns;1080;10500 ns;1050;11100 ns;1110;6;4;8;640;640;80;80;80;300 us;30000;7667;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
120;16;TrafficPattern::Bitcomplement;0.001;8800 ns;880;1080 ns;108;11700 ns;1170;6;4;8;1280;1280;80;80;80;300 us;30000;12852;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
120;24;TrafficPattern::Bitcomplement;0.001;9320 ns;932;1560 ns;156;12340 ns;1234;6;4;8;1920;1920;80;80;80;300 us;30000;17701;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
120;28;TrafficPattern::Bitcomplement;0.001;9580 ns;958;1800 ns;180;12660 ns;1266;6;4;8;2240;2240;80;80;80;300 us;30000;19742;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
120;32;TrafficPattern::Bitcomplement;0.001;9840 ns;984;2040 ns;204;12980 ns;1298;6;4;8;2560;2560;80;80;80;300 us;30000;22362;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
120;36;TrafficPattern::Bitcomplement;0.001;10100 ns;1010;2280 ns;228;13300 ns;1330;6;4;8;2880;2880;80;80;80;300 us;30000;25003;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
120;40;TrafficPattern::Bitcomplement;0.001;10360 ns;1036;2520 ns;252;13620 ns;1362;6;4;8;3200;3200;80;80;80;300 us;30000;27401;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
120;44;TrafficPattern::Bitcomplement;0.001;10620 ns;1062;2760 ns;276;13940 ns;1394;6;4;8;3520;3520;80;80;80;300 us;30000;29923;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
120;48;TrafficPattern::Bitcomplement;0.001;10880 ns;1088;3 us;300;14260 ns;1426;6;4;8;3840;3840;80;80;80;300 us;30000;32167;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
120;56;TrafficPattern::Bitcomplement;0.001;11400 ns;1140;3480 ns;348;14900 ns;1490;6;4;8;4480;4480;80;80;80;300 us;30000;36762;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
120;60;TrafficPattern::Bitcomplement;0.001;11660 ns;1166;3720 ns;372;15220 ns;1522;6;4;8;4800;4800;80;80;80;300 us;30000;39211;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
120;64;TrafficPattern::Bitcomplement;0.001;11730 ns;1173;3960 ns;396;15540 ns;1554;5;4;8;5120;4864;80;76;80;300 us;30000;41324;0;0;0;0;0;0;0;0;0;205;0.064;1;0.05;0.00996094;
120;68;TrafficPattern::Bitcomplement;0.001;11986 ns;1198;4200 ns;420;15860 ns;1586;5;4;8;5440;5168;80;76;80;300 us;30000;43953;0;0;0;0;0;0;0;0;0;157;0.068;1;0.05;0.0211397;
120;72;TrafficPattern::Bitcomplement;0.001;12243 ns;1224;4440 ns;444;16180 ns;1618;5;4;8;5760;5472;80;76;80;300 us;30000;46137;0;0;0;0;0;0;0;0;0;108;0.072;1;0.05;0.03125;
120;76;TrafficPattern::Bitcomplement;0.001;12500 ns;1250;4680 ns;468;16500 ns;1650;5;4;8;6080;5776;80;76;80;300 us;30000;48610;0;0;0;0;0;0;0;0;0;61;0.076;1;0.05;0.0399671;
120;80;TrafficPattern::Bitcomplement;0.001;12757 ns;1275;4920 ns;492;16820 ns;1682;5;4;8;6400;6080;80;76;80;300 us;30000;50893;0;0;0;0;0;0;0;0;0;12;0.08;1;0.05;0.048125;
120;84;TrafficPattern::Bitcomplement;0.001;13110 ns;1311;5160 ns;516;17140 ns;1714;6;4;8;6720;6384;80;76;80;300 us;30000;53394;0;0;0;0;0;0;0;0;0;328;0.084;1;0.05;0.00119048;
120;88;TrafficPattern::Bitcomplement;0.001;13370 ns;1337;5400 ns;540;17460 ns;1746;6;4;8;7040;6688;80;76;80;300 us;30000;56062;0;0;0;0;0;0;0;0;0;296;0.088;1;0.05;0.00795455;
120;92;TrafficPattern::Bitcomplement;0.001;13631 ns;1363;5640 ns;564;17780 ns;1778;6;4;8;7360;6992;80;76;80;300 us;30000;58342;0;0;0;0;0;0;0;0;0;264;0.092;1;0.05;0.0141304;
120;96;TrafficPattern::Bitcomplement;0.001;13893 ns;1389;5880 ns;588;18100 ns;1810;6;4;8;7680;7296;80;76;80;300 us;30000;60713;0;0;0;0;0;0;0;0;0;232;0.096;1;0.05;0.0197917;
120;100;TrafficPattern::Bitcomplement;0.001;14154 ns;1415;6120 ns;612;18420 ns;1842;6;4;8;8000;7600;80;76;80;300 us;30000;63031;0;0;0;0;0;0;0;0;0;201;0.1;1;0.05;0.024875;
120;104;TrafficPattern::Bitcomplement;0.001;14415 ns;1441;6360 ns;636;18740 ns;1874;6;4;8;8320;7904;80;76;80;300 us;30000;65688;0;0;0;0;0;0;0;0;0;168;0.104;1;0.05;0.0298077;
120;108;TrafficPattern::Bitcomplement;0.001;14676 ns;1467;6600 ns;660;19060 ns;1906;6;4;8;8640;8208;80;76;80;300 us;30000;68457;0;0;0;0;0;0;0;0;0;137;0.108;1;0.05;0.0341435;
120;109;TrafficPattern::Bitcomplement;0.001;14768 ns;1476;6660 ns;666;19140 ns;1914;6;4;8;8720;8393;80;77;80;300 us;30000;69186;0;0;0;0;0;0;0;0;0;96;0.109;1;0.0375;0.0264908;
120;110;TrafficPattern::Bitcomplement;0.001;14807 ns;1480;6720 ns;672;19220 ns;1922;6;4;8;8800;8360;80;76;80;300 us;30000;70285;0;0;0;0;0;0;0;0;0;121;0.11;1;0.05;0.03625;
120;111;TrafficPattern::Bitcomplement;0.001;14898 ns;1489;6780 ns;678;19300 ns;1930;6;4;8;8880;8547;80;77;80;300 us;30000;69896;0;0;0;0;0;0;0;0;0;84;0.111;1;0.0375;0.0280405;
120;112;TrafficPattern::Bitcomplement;0.001;14937 ns;1493;6840 ns;684;19380 ns;1938;6;4;8;8960;8512;80;76;80;300 us;30000;71105;0;0;0;0;0;0;0;0;0;105;0.112;1;0.05;0.0382813;
120;116;TrafficPattern::Bitcomplement;0.001;15198 ns;1519;7080 ns;708;19700 ns;1970;6;4;8;9280;8816;80;76;80;300 us;30000;73158;0;0;0;0;0;0;0;0;0;73;0.116;1;0.05;0.0421336;
120;120;TrafficPattern::Bitcomplement;0.001;15459 ns;1545;7320 ns;732;20020 ns;2002;6;4;8;9600;9120;80;76;80;300 us;30000;75290;0;0;0;0;0;0;0;0;0;40;0.12;1;0.05;0.0458333;
120;124;TrafficPattern::Bitcomplement;0.001;15721 ns;1572;7560 ns;756;20340 ns;2034;6;4;8;9920;9424;80;76;80;300 us;30000;77286;0;0;0;0;0;0;0;0;0;8;0.124;1;0.05;0.0491935;
120;128;TrafficPattern::Bitcomplement;0.001;16080 ns;1608;7800 ns;780;20660 ns;2066;6;4;8;10240;10240;80;80;80;300 us;30000;77882;0;0;0;0;0;0;0;0;0;0;0.128;1;0;0;
128;8;TrafficPattern::Bitcomplement;0.001;10800 ns;1080;10500 ns;1050;11100 ns;1110;6;4;8;640;640;80;80;80;300 us;30000;7667;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
128;16;TrafficPattern::Bitcomplement;0.001;8800 ns;880;1080 ns;108;11700 ns;1170;6;4;8;1280;1280;80;80;80;300 us;30000;12852;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
128;24;TrafficPattern::Bitcomplement;0.001;9320 ns;932;1560 ns;156;12340 ns;1234;6;4;8;1920;1920;80;80;80;300 us;30000;17701;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
128;28;TrafficPattern::Bitcomplement;0.001;9580 ns;958;1800 ns;180;12660 ns;1266;6;4;8;2240;2240;80;80;80;300 us;30000;19742;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
128;32;TrafficPattern::Bitcomplement;0.001;9840 ns;984;2040 ns;204;12980 ns;1298;6;4;8;2560;2560;80;80;80;300 us;30000;22362;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
128;36;TrafficPattern::Bitcomplement;0.001;10100 ns;1010;2280 ns;228;13300 ns;1330;6;4;8;2880;2880;80;80;80;300 us;30000;25003;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
128;40;TrafficPattern::Bitcomplement;0.001;10360 ns;1036;2520 ns;252;13620 ns;1362;6;4;8;3200;3200;80;80;80;300 us;30000;27401;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
128;44;TrafficPattern::Bitcomplement;0.001;10620 ns;1062;2760 ns;276;13940 ns;1394;6;4;8;3520;3520;80;80;80;300 us;30000;29923;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
128;48;TrafficPattern::Bitcomplement;0.001;10880 ns;1088;3 us;300;14260 ns;1426;6;4;8;3840;3840;80;80;80;300 us;30000;32167;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
128;56;TrafficPattern::Bitcomplement;0.001;11400 ns;1140;3480 ns;348;14900 ns;1490;6;4;8;4480;4480;80;80;80;300 us;30000;36762;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
128;60;TrafficPattern::Bitcomplement;0.001;11660 ns;1166;3720 ns;372;15220 ns;1522;6;4;8;4800;4800;80;80;80;300 us;30000;39211;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
128;64;TrafficPattern::Bitcomplement;0.001;11730 ns;1173;3960 ns;396;15540 ns;1554;5;4;8;5120;4864;80;76;80;300 us;30000;41324;0;0;0;0;0;0;0;0;0;205;0.064;1;0.05;0.00996094;
128;68;TrafficPattern::Bitcomplement;0.001;11986 ns;1198;4200 ns;420;15860 ns;1586;5;4;8;5440;5168;80;76;80;300 us;30000;43953;0;0;0;0;0;0;0;0;0;157;0.068;1;0.05;0.0211397;
128;72;TrafficPattern::Bitcomplement;0.001;12243 ns;1224;4440 ns;444;16180 ns;1618;5;4;8;5760;5472;80;76;80;300 us;30000;46137;0;0;0;0;0;0;0;0;0;108;0.072;1;0.05;0.03125;
128;76;TrafficPattern::Bitcomplement;0.001;12500 ns;1250;4680 ns;468;16500 ns;1650;5;4;8;6080;5776;80;76;80;300 us;30000;48610;0;0;0;0;0;0;0;0;0;61;0.076;1;0.05;0.0399671;
128;80;TrafficPattern::Bitcomplement;0.001;12757 ns;1275;4920 ns;492;16820 ns;1682;5;4;8;6400;6080;80;76;80;300 us;30000;50893;0;0;0;0;0;0;0;0;0;12;0.08;1;0.05;0.048125;
128;84;TrafficPattern::Bitcomplement;0.001;13110 ns;1311;5160 ns;516;17140 ns;1714;6;4;8;6720;6384;80;76;80;300 us;30000;53394;0;0;0;0;0;0;0;0;0;328;0.084;1;0.05;0.00119048;
128;88;TrafficPattern::Bitcomplement;0.001;13370 ns;1337;5400 ns;540;17460 ns;1746;6;4;8;7040;6688;80;76;80;300 us;30000;56062;0;0;0;0;0;0;0;0;0;296;0.088;1;0.05;0.00795455;
128;92;TrafficPattern::Bitcomplement;0.001;13631 ns;1363;5640 ns;564;17780 ns;1778;6;4;8;7360;6992;80;76;80;300 us;30000;58342;0;0;0;0;0;0;0;0;0;264;0.092;1;0.05;0.0141304;
128;96;TrafficPattern::Bitcomplement;0.001;13893 ns;1389;5880 ns;588;18100 ns;1810;6;4;8;7680;7296;80;76;80;300 us;30000;60713;0;0;0;0;0;0;0;0;0;232;0.096;1;0.05;0.0197917;
128;100;TrafficPattern::Bitcomplement;0.001;14154 ns;1415;6120 ns;612;18420 ns;1842;6;4;8;8000;7600;80;76;80;300 us;30000;63031;0;0;0;0;0;0;0;0;0;201;0.1;1;0.05;0.024875;
128;104;TrafficPattern::Bitcomplement;0.001;14415 ns;1441;6360 ns;636;18740 ns;1874;6;4;8;8320;7904;80;76;80;300 us;30000;65688;0;0;0;0;0;0;0;0;0;168;0.104;1;0.05;0.0298077;
128;108;TrafficPattern::Bitcomplement;0.001;14676 ns;1467;6600 ns;660;19060 ns;1906;6;4;8;8640;8208;80;76;80;300 us;30000;68457;0;0;0;0;0;0;0;0;0;137;0.108;1;0.05;0.0341435;
128;109;TrafficPattern::Bitcomplement;0.001;14768 ns;1476;6660 ns;666;19140 ns;1914;6;4;8;8720;8393;80;77;80;300 us;30000;69186;0;0;0;0;0;0;0;0;0;96;0.109;1;0.0375;0.0264908;
128;110;TrafficPattern::Bitcomplement;0.001;14807 ns;1480;6720 ns;672;19220 ns;1922;6;4;8;8800;8360;80;76;80;300 us;30000;70285;0;0;0;0;0;0;0;0;0;121;0.11;1;0.05;0.03625;
128;111;TrafficPattern::Bitcomplement;0.001;14898 ns;1489;6780 ns;678;19300 ns;1930;6;4;8;8880;8547;80;77;80;300 us;30000;69896;0;0;0;0;0;0;0;0;0;84;0.111;1;0.0375;0.0280405;
128;112;TrafficPattern::Bitcomplement;0.001;14937 ns;1493;6840 ns;684;19380 ns;1938;6;4;8;8960;8512;80;76;80;300 us;30000;71105;0;0;0;0;0;0;0;0;0;105;0.112;1;0.05;0.0382813;
128;116;TrafficPattern::Bitcomplement;0.001;15198 ns;1519;7080 ns;708;19700 ns;1970;6;4;8;9280;8816;80;76;80;300 us;30000;73158;0;0;0;0;0;0;0;0;0;73;0.116;1;0.05;0.0421336;
128;120;TrafficPattern::Bitcomplement;0.001;15459 ns;1545;7320 ns;732;20020 ns;2002;6;4;8;9600;9120;80;76;80;300 us;30000;75289;0;0;0;0;0;0;0;0;0;40;0.12;1;0.05;0.0458333;
128;124;TrafficPattern::Bitcomplement;0.001;15720 ns;1572;7580 ns;758;20340 ns;2034;6;4;8;9920;9424;80;76;80;300 us;30000;76068;0;0;0;0;0;0;0;0;0;8;0.124;1;0.05;0.0491935;
128;128;TrafficPattern::Bitcomplement;0.001;16080 ns;1608;7800 ns;780;20660 ns;2066;6;4;8;10240;10240;80;80;80;300 us;30000;77666;0;0;0;0;0;0;0;0;0;0;0.128;1;0;0;
0;8;TrafficPattern::Bitrevers;0.001;8456 ns;845;580 ns;58;20720 ns;2072;4;2;8;640;640;80;80;80;300 us;30000;9498;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
0;16;TrafficPattern::Bitrevers;0.001;4508 ns;450;1060 ns;106;21040 ns;2104;4;2;8;1280;1280;80;80;80;300 us;30000;14324;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
0;24;TrafficPattern::Bitrevers;0.001;5040 ns;504;1540 ns;154;21360 ns;2136;4;2;8;1920;1920;80;80;80;300 us;30000;19420;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
0;28;TrafficPattern::Bitrevers;0.001;5308 ns;530;1780 ns;178;21520 ns;2152;4;2;8;2240;2240;80;80;80;300 us;30000;21983;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
0;32;TrafficPattern::Bitrevers;0.001;5573 ns;557;2020 ns;202;21680 ns;2168;4;2;8;2560;2560;80;80;80;300 us;30000;24473;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
0;36;TrafficPattern::Bitrevers;0.001;5840 ns;584;2260 ns;226;21840 ns;2184;4;2;8;2880;2880;80;80;80;300 us;30000;27021;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
0;40;TrafficPattern::Bitrevers;0.001;6105 ns;610;2500 ns;250;22 us;2200;4;2;8;3200;3200;80;80;80;300 us;30000;29744;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
0;44;TrafficPattern::Bitrevers;0.001;6371 ns;637;2740 ns;274;22160 ns;2216;4;2;8;3520;3520;80;80;80;300 us;30000;32385;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
0;48;TrafficPattern::Bitrevers;0.001;6638 ns;663;2980 ns;298;22320 ns;2232;4;2;8;3840;3840;80;80;80;300 us;30000;34965;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
0;56;TrafficPattern::Bitrevers;0.001;7171 ns;717;3460 ns;346;22640 ns;2264;4;2;8;4480;4480;80;80;80;300 us;30000;40059;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
0;60;TrafficPattern::Bitrevers;0.001;7435 ns;743;3700 ns;370;22800 ns;2280;4;2;8;4800;4800;80;80;80;300 us;30000;42657;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
0;64;TrafficPattern::Bitrevers;0.001;7604 ns;760;3940 ns;394;22960 ns;2296;4;2;8;5120;5056;80;79;80;300 us;30000;45095;0;0;0;0;0;0;0;0;0;59;0.064;1;0.0125;0.000976562;
0;68;TrafficPattern::Bitrevers;0.001;7868 ns;786;4180 ns;418;23120 ns;2312;4;2;8;5440;5372;80;79;80;300 us;30000;47659;0;0;0;0;0;0;0;0;0;48;0.068;1;0.0125;0.00367647;
0;72;TrafficPattern::Bitrevers;0.001;8135 ns;813;4420 ns;442;23280 ns;2328;4;2;8;5760;5688;80;79;80;300 us;30000;50148;0;0;0;0;0;0;0;0;0;35;0.072;1;0.0125;0.00642361;
0;76;TrafficPattern::Bitrevers;0.001;8401 ns;840;4660 ns;466;23440 ns;2344;4;2;8;6080;6004;80;79;80;300 us;30000;52661;0;0;0;0;0;0;0;0;0;23;0.076;1;0.0125;0.00871711;
0;80;TrafficPattern::Bitrevers;0.001;8666 ns;866;4900 ns;490;23600 ns;2360;4;2;8;6400;6320;80;79;80;300 us;30000;55593;0;0;0;0;0;0;0;0;0;11;0.08;1;0.0125;0.0107812;
0;84;TrafficPattern::Bitrevers;0.001;9033 ns;903;5140 ns;514;23760 ns;2376;4;2;8;6720;6720;80;80;80;300 us;30000;57591;0;0;0;0;0;0;0;0;0;0;0.084;1;0;0;
0;88;TrafficPattern::Bitrevers;0.001;9216 ns;921;5380 ns;538;23920 ns;2392;4;2;8;7040;6600;80;75;80;300 us;30000;60418;0;0;0;0;0;0;0;0;0;391;0.088;1;0.0625;0.00696023;
0;92;TrafficPattern::Bitrevers;0.001;9479 ns;947;5620 ns;562;24080 ns;2408;4;2;8;7360;6900;80;75;80;300 us;30000;62986;0;0;0;0;0;0;0;0;0;351;0.092;1;0.0625;0.0148098;
0;96;TrafficPattern::Bitrevers;0.001;9745 ns;974;5860 ns;586;24240 ns;2424;4;2;8;7680;7200;80;75;80;300 us;30000;65843;0;0;0;0;0;0;0;0;0;310;0.096;1;0.0625;0.0221354;
0;100;TrafficPattern::Bitrevers;0.001;10010 ns;1001;6100 ns;610;24400 ns;2440;4;2;8;8000;7500;80;75;80;300 us;30000;67688;0;0;0;0;0;0;0;0;0;270;0.1;1;0.0625;0.02875;
0;104;TrafficPattern::Bitrevers;0.001;10273 ns;1027;6340 ns;634;24560 ns;2456;4;2;8;8320;7800;80;75;80;300 us;30000;70824;0;0;0;0;0;0;0;0;0;231;0.104;1;0.0625;0.0347356;
0;108;TrafficPattern::Bitrevers;0.001;10538 ns;1053;6580 ns;658;24720 ns;2472;4;2;8;8640;8100;80;75;80;300 us;30000;73532;0;0;0;0;0;0;0;0;0;191;0.108;1;0.0625;0.0403935;
0;109;TrafficPattern::Bitrevers;0.001;10604 ns;1060;6640 ns;664;24760 ns;2476;4;2;8;8720;8175;80;75;80;300 us;30000;73781;0;0;0;0;0;0;0;0;0;180;0.109;1;0.0625;0.0418578;
0;110;TrafficPattern::Bitrevers;0.001;10670 ns;1067;6700 ns;670;24800 ns;2480;4;2;8;8800;8250;80;75;80;300 us;30000;74691;0;0;0;0;0;0;0;0;0;170;0.11;1;0.0625;0.0431818;
0;111;TrafficPattern::Bitrevers;0.001;10737 ns;1073;6760 ns;676;24840 ns;2484;4;2;8;8880;8325;80;75;80;300 us;30000;74694;0;0;0;0;0;0;0;0;0;161;0.111;1;0.0625;0.0443694;
0;112;TrafficPattern::Bitrevers;0.001;10804 ns;1080;6820 ns;682;24880 ns;2488;4;2;8;8960;8400;80;75;80;300 us;30000;74893;0;0;0;0;0;0;0;0;0;151;0.112;1;0.0625;0.0456473;
0;116;TrafficPattern::Bitrevers;0.001;11069 ns;1106;7060 ns;706;25040 ns;2504;4;2;8;9280;8700;80;75;80;300 us;30000;77769;0;0;0;0;0;0;0;0;0;110;0.116;1;0.0625;0.0506466;
0;120;TrafficPattern::Bitrevers;0.001;11332 ns;1133;7300 ns;730;25200 ns;2520;4;2;8;9600;9000;80;75;80;300 us;30000;80739;0;0;0;0;0;0;0;0;0;71;0.12;1;0.0625;0.0551042;
0;124;TrafficPattern::Bitrevers;0.001;11419 ns;1141;7540 ns;754;25360 ns;2536;4;2;8;9920;9052;80;73;80;300 us;30000;81663;0;0;0;0;0;0;0;0;0;275;0.124;1;0.0875;0.0597782;
0;128;TrafficPattern::Bitrevers;0.001;12098 ns;1209;7780 ns;778;25520 ns;2552;4;2;8;10240;9728;80;76;80;300 us;30000;82813;0;0;0;0;0;0;0;0;0;470;0.128;1;0.05;0.00410156;
8;8;TrafficPattern::Bitrevers;0.001;8456 ns;845;580 ns;58;20720 ns;2072;4;2;8;640;640;80;80;80;300 us;30000;9524;0;0;0;0;0;0;0;0;0;0;0.008;1;0;0;
8;16;TrafficPattern::Bitrevers;0.001;4509 ns;450;1060 ns;106;21040 ns;2104;4;2;8;1280;1280;80;80;80;300 us;30000;14511;0;0;0;0;0;0;0;0;0;0;0.016;1;0;0;
8;24;TrafficPattern::Bitrevers;0.001;5042 ns;504;1540 ns;154;21360 ns;2136;4;2;8;1920;1920;80;80;80;300 us;30000;19658;0;0;0;0;0;0;0;0;0;0;0.024;1;0;0;
8;28;TrafficPattern::Bitrevers;0.001;5307 ns;530;1780 ns;178;21520 ns;2152;4;2;8;2240;2240;80;80;80;300 us;30000;22324;0;0;0;0;0;0;0;0;0;0;0.028;1;0;0;
8;32;TrafficPattern::Bitrevers;0.001;5574 ns;557;2020 ns;202;21680 ns;2168;4;2;8;2560;2560;80;80;80;300 us;30000;24541;0;0;0;0;0;0;0;0;0;0;0.032;1;0;0;
8;36;TrafficPattern::Bitrevers;0.001;5839 ns;583;2260 ns;226;21840 ns;2184;4;2;8;2880;2880;80;80;80;300 us;30000;27310;0;0;0;0;0;0;0;0;0;0;0.036;1;0;0;
8;40;TrafficPattern::Bitrevers;0.001;6106 ns;610;2500 ns;250;22 us;2200;4;2;8;3200;3200;80;80;80;300 us;30000;30114;0;0;0;0;0;0;0;0;0;0;0.04;1;0;0;
8;44;TrafficPattern::Bitrevers;0.001;6370 ns;637;2740 ns;274;22160 ns;2216;4;2;8;3520;3520;80;80;80;300 us;30000;32682;0;0;0;0;0;0;0;0;0;0;0.044;1;0;0;
8;48;TrafficPattern::Bitrevers;0.001;6637 ns;663;2980 ns;298;22320 ns;2232;4;2;8;3840;3840;80;80;80;300 us;30000;35182;0;0;0;0;0;0;0;0;0;0;0.048;1;0;0;
8;56;TrafficPattern::Bitrevers;0.001;7170 ns;717;3460 ns;346;22640 ns;2264;4;2;8;4480;4480;80;80;80;300 us;30000;40288;0;0;0;0;0;0;0;0;0;0;0.056;1;0;0;
8;60;TrafficPattern::Bitrevers;0.001;7436 ns;743;3700 ns;370;22800 ns;2280;4;2;8;4800;4800;80;80;80;300 us;30000;42848;0;0;0;0;0;0;0;0;0;0;0.06;1;0;0;
8;64;TrafficPattern::Bitrevers;0.001;7605 ns;760;3940 ns;394;22960 ns;2296;4;2;8;5120;5056;80;79;80;300 us;30000;45096;0;0;0;0;0;0;0;0;0;59;0.064;1;0.0125;0.000976562;
8;68;TrafficPattern::Bitrevers;0.001;7869 ns;786;4180 ns;418;23120 ns;2312;4;2;8;5440;5372;80;79;80;300 us;30000;48123;0;0;0;0;0;0;0;0;0;47;0.068;1;0.0125;0.00386029;
8;72;TrafficPattern::Bitrevers;0.001;8134 ns;813;4420 ns;442;23280 ns;2328;4;2;8;5760;5688;80;79;80;300 us;30000;50697;0;0;0;0;0;0;0;0;0;35;0.072;1;0.0125;0.00642361;
8;76;TrafficPattern::Bitrevers;0.001;8399 ns;839;4660 ns;466;23440 ns;2344;4;2;8;6080;6004;80;79;80;300 us;30000;53171;0;0;0;0;0;0;0;0;0;23;0.076;1;0.0125;0.00871711;
8;80;TrafficPattern::Bitrevers;0.001;8664 ns;866;4900 ns;490;23600 ns;2360;4;2;8;6400;6320;80;79;80;300 us;30000;55859;0;0;0;0;0;0;0;0;0;12;0.08;1;0.0125;0.010625;
8;84;TrafficPattern::Bitrevers;0.001;8952 ns;895;5140 ns;514;23760 ns;2376;4;2;8;6720;6636;80;79;80;300 us;30000;58466;0;0;0;0;0;0;0;0;0;83;0.084;1;0.0125;0.00014881;
8;88;TrafficPattern::Bitrevers;0.001;9298 ns;929;5380 ns;538;23920 ns;2392;4;2;8;7040;6688;80;76;80;300 us;30000;60514;0;0;0;0;0;0;0;0;0;312;0.088;1;0.05;0.00568182;
8;92;TrafficPattern::Bitrevers;0.001;9563 ns;956;5620 ns;562;24080 ns;2408;4;2;8;7360;6992;80;76;80;300 us;30000;63504;0;0;0;0;0;0;0;0;0;280;0.092;1;0.05;0.0119565;
8;96;TrafficPattern::Bitrevers;0.001;9828 ns;982;5860 ns;586;24240 ns;2424;4;2;8;7680;7296;80;76;80;300 us;30000;65342;0;0;0;0;0;0;0;0;0;248;0.096;1;0.05;0.0177083;
8;100;TrafficPattern::Bitrevers;0.001;10090 ns;1009;6100 ns;610;24400 ns;2440;4;2;8;8000;7600;80;76;80;300 us;30000;68480;0;0;0;0;0;0;0;0;0;216;0.1;1;0.05;0.023;
8;104;TrafficPattern::Bitrevers;0.001;10356 ns;1035;6340 ns;634;24560 ns;2456;4;2;8;8320;7904;80;76;80;300 us;30000;71200;0;0;0;0;0;0;0;0;0;184;0.104;1;0.05;0.0278846;
8;108;TrafficPattern::Bitrevers;0.001;10619 ns;1061;6580 ns;658;24720 ns;2472;4;2;8;8640;8208;80;76;80;300 us;30000;73074;0;0;0;0;0;0;0;0;0;152;0.108;1;0.05;0.0324074;
8;109;TrafficPattern::Bitrevers;0.001;10685 ns;1068;6640 ns;664;24760 ns;2476;4;2;8;8720;8284;80;76;80;300 us;30000;74192;0;0;0;0;0;0;0;0;0;144;0.109;1;0.05;0.0334862;
